Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain
49,5,1,48432.0,0,1,10,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0
50,5,6,41644.0,1,1,8,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0
53,3,2,58917.0,1,2,9,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0
56,5,2,30843.0,1,1,8,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0
68,5,3,52869.0,1,1,10,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0
66,5,2,77376.0,1,1,8,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0
67,4,4,70638.0,0,0,9,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0
77,5,3,65846.0,0,0,9,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0
75,1,2,28389.0,0,0,10,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0
52,4,6,75345.0,0,0,9,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0
50,3,2,31590.0,1,0,9,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0
49,2,3,46094.0,1,1,8,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0
42,3,2,44010.0,1,0,10,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0
32,2,6,51250.0,1,0,9,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0
56,3,2,43482.0,2,1,9,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0
48,5,6,63159.0,0,0,10,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0
51,3,5,45684.0,1,0,9,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0
64,3,3,65148.0,0,1,10,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0
46,4,3,33181.0,1,0,8,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0
43,4,6,16653.0,1,0,8,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0
47,3,3,48178.0,1,1,10,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0
69,3,2,34587.0,1,1,8,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0
48,3,4,53034.0,1,1,9,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0
33,3,6,81217.0,0,0,9,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0
57,4,3,53843.0,0,1,9,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0
31,5,2,68682.0,0,0,9,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0
46,3,3,13624.0,1,0,9,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0
61,4,3,61923.0,0,2,9,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0
56,5,3,57705.0,0,1,8,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0
55,3,6,79146.0,1,1,8,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0
44,3,2,28587.0,1,0,8,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0
44,5,3,37717.0,1,0,10,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0
65,3,2,50116.0,1,1,8,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0
31,2,6,61618.0,0,0,10,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0
50,3,3,30467.0,1,0,8,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0
51,5,3,46463.0,1,1,9,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0
68,4,2,52662.7538028169,0,1,9,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0
65,2,3,82347.0,0,0,10,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0
71,5,3,78939.0,0,0,9,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0
36,3,3,23477.0,1,0,9,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0
58,4,3,79143.0,0,0,10,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0
33,4,2,88420.0,0,0,8,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0
58,4,6,58308.0,0,1,9,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0
62,3,2,62807.0,0,1,10,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0
66,5,3,84117.0,0,0,8,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0
70,3,4,49638.0,0,1,8,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0
43,5,3,31605.0,1,0,10,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0
33,3,6,64449.0,1,0,8,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0
42,3,6,28071.0,0,0,10,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0
64,2,6,38741.0,1,1,8,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0
49,3,6,7500.0,1,0,9,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0
50,3,4,51813.0,1,1,9,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0
51,3,6,72258.0,0,1,9,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0
67,3,6,62535.0,0,1,9,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0
31,5,6,68126.0,0,0,10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0
36,1,6,8940.0,1,0,10,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0
38,4,3,30477.0,1,0,8,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0
65,3,3,73803.0,0,1,10,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,0
74,5,3,45579.0,0,1,9,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0
55,3,3,22574.0,2,1,9,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0
46,3,3,58597.0,1,1,10,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0
32,3,3,35765.0,1,0,9,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0
50,2,6,65704.0,0,0,9,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0
53,3,3,26304.0,1,0,9,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0
62,4,2,83151.0,0,0,10,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0
38,3,2,15345.0,1,0,10,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0
56,3,6,37070.0,1,1,9,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0
77,5,6,113734.0,0,0,8,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0
56,3,2,82427.0,0,0,8,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0
61,5,2,32583.0,1,1,8,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0
41,5,2,44953.0,0,0,10,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0
49,3,3,79593.0,0,0,8,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0
49,3,5,42429.0,0,1,8,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0
52,3,4,44267.0,1,1,9,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0
45,2,4,59601.0,0,1,9,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0
54,5,3,38443.0,1,1,8,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0
72,5,3,48699.0,1,1,9,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0
67,3,6,52662.7538028169,0,1,9,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0
70,3,6,75127.0,0,0,8,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0
54,5,4,69674.0,0,2,9,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0
66,3,3,15759.0,0,0,9,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0
58,5,2,46910.0,1,1,8,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0
69,3,4,23272.0,0,0,9,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0
41,3,2,31089.0,1,0,10,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0
67,3,3,50737.0,0,1,9,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0
47,1,3,30801.0,0,1,10,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0
44,3,2,22775.0,1,0,9,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0
129,2,6,60182.0,0,1,8,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0
41,3,3,40211.0,1,1,9,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0
55,5,3,36947.0,1,1,10,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0
77,5,6,45576.0,0,0,8,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0
53,3,2,21918.0,1,0,9,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0
76,5,6,82800.0,0,0,10,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0
50,5,2,52662.7538028169,1,0,8,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0
64,5,2,51518.0,0,1,9,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0
44,3,2,57867.0,1,0,9,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0
50,5,6,38578.0,1,1,9,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0
70,5,2,69805.0,0,1,8,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0
57,2,4,64176.0,0,1,10,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0
64,4,2,46692.0,0,1,9,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0
60,3,4,39552.0,1,1,10,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0
63,4,3,34242.0,0,1,8,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0
64,4,3,49572.0,1,1,9,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0
61,3,3,79410.0,0,0,8,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0
31,3,2,89891.0,0,0,9,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0
40,2,6,23616.0,1,0,10,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0
42,3,3,34968.0,1,0,9,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0
73,3,5,72643.0,0,0,9,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0
64,5,5,33438.0,1,1,9,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0
64,5,6,71691.0,0,0,8,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0
40,3,2,61416.0,0,0,9,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0
53,4,5,67369.0,0,1,10,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0
36,4,6,19485.0,2,0,9,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0
44,5,2,34043.0,1,0,9,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0
73,4,2,49912.0,0,1,10,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0
68,3,5,27421.0,0,0,10,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0
55,3,4,57136.0,0,0,9,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0
41,2,2,19414.0,1,0,9,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0
53,3,5,43638.0,0,1,10,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0
38,2,3,14796.0,1,0,10,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0
48,3,2,33590.0,2,1,9,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0
62,4,3,81843.0,0,0,9,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0
42,2,6,31859.0,1,0,8,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0
71,5,2,69702.0,0,1,9,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0
46,3,3,74068.0,0,0,9,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0
55,3,4,68743.0,0,0,10,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0
54,4,4,23748.0,1,0,10,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0
45,3,3,31353.0,1,1,9,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0
50,3,3,40321.0,1,1,9,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0
33,3,3,28691.0,1,0,9,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0
46,3,4,30992.0,1,0,9,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0
34,3,6,68655.0,0,0,10,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0
44,4,2,61346.0,1,0,9,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0
59,3,2,56253.0,0,1,10,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0
53,3,6,72679.0,0,1,9,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0
48,5,6,30899.0,1,0,10,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0
39,4,3,27100.0,1,0,9,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0
47,3,5,58330.0,0,1,9,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0
53,4,6,62772.0,0,1,9,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0
56,3,6,37070.0,1,1,9,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0
52,3,4,54137.0,0,1,9,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0
72,5,3,55517.0,1,1,10,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0
40,4,3,43815.0,1,0,9,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0
48,5,6,31560.0,1,0,9,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0
53,5,3,33581.0,2,0,9,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0
67,3,3,74268.0,0,0,9,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0
47,2,6,49514.0,1,0,9,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0
50,4,3,83151.0,0,0,9,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0
54,5,4,42564.0,0,1,9,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0
63,5,6,34554.0,0,1,8,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0
47,3,2,76532.0,1,1,9,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0
46,3,6,20180.0,0,0,9,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0
51,3,2,69930.0,0,0,9,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0
47,2,3,37284.0,1,1,9,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0
41,3,6,72066.0,0,0,8,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0
39,3,3,39922.0,1,0,9,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0
36,4,2,42386.0,1,0,9,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0
48,3,3,26751.0,2,0,8,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0
60,3,6,66565.0,0,1,10,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0
38,2,2,32414.0,0,0,9,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0
58,5,3,60896.0,0,1,10,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0
49,3,2,73926.0,0,0,9,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0
69,3,3,70503.0,0,0,10,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0
47,3,6,84196.0,0,1,9,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0
60,4,4,59432.0,0,1,9,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0
68,5,3,62670.0,0,1,8,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0
45,3,2,55375.0,0,1,9,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0
77,4,2,62847.0,0,0,9,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0
73,4,2,49912.0,0,1,10,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0
41,5,6,36038.0,1,0,9,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0
62,3,3,79530.0,0,0,9,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0
69,4,3,67087.0,0,1,9,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0
50,5,3,79930.0,0,0,10,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0
59,5,5,52278.0,0,1,9,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0
28,3,2,80134.0,0,0,8,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0
51,3,4,44421.0,1,1,9,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0
72,5,6,48767.0,1,2,8,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0
57,3,2,56046.0,0,0,9,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,0
50,3,3,56721.0,1,1,10,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0
67,3,2,76005.0,0,0,9,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0
53,3,6,81657.0,0,0,8,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0
47,5,3,79174.0,0,0,9,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0
51,4,3,39791.0,0,1,9,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0
73,4,3,62845.0,1,1,10,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0
63,3,2,87771.0,0,1,9,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0
43,1,6,15862.0,1,0,9,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0
71,4,4,57530.0,0,1,9,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0
74,3,3,77142.0,0,0,9,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0
52,3,6,83273.0,1,2,10,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0
46,4,3,34529.0,1,0,10,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0
66,4,2,58656.0,0,1,10,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0
44,3,3,17345.0,1,0,10,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0
35,3,6,46923.0,1,0,10,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0
57,4,6,69882.0,0,0,9,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0
37,5,6,37929.0,0,0,9,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0
40,3,2,45203.0,2,0,8,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0
45,3,3,30368.0,0,1,9,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0
41,3,4,28510.0,1,1,9,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0
54,3,3,41120.0,1,1,9,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0
57,4,6,35791.0,2,1,9,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0
69,4,3,54348.0,1,1,8,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0
40,3,2,71853.0,0,0,9,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0
35,3,6,29236.0,1,0,9,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0
67,5,2,46015.0,1,1,8,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0
62,3,2,30507.0,0,0,9,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0
69,4,3,59354.0,0,2,8,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0
57,3,3,44300.0,1,1,9,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0
32,3,6,64509.0,0,0,9,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0
54,4,3,70777.0,0,1,8,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0
70,3,6,61823.0,0,1,9,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0
53,3,3,25293.0,1,0,9,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0
56,3,3,44794.0,0,1,8,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0
44,3,4,55563.0,0,1,8,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0
56,5,6,69759.0,0,0,9,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0
39,3,3,30096.0,1,0,8,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0
64,3,2,65196.0,0,2,9,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0
65,5,4,54237.0,0,1,9,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0
48,5,6,68352.0,0,1,9,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0
47,3,6,33955.0,1,0,9,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0
61,5,4,54959.0,0,1,9,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0
57,3,3,73538.0,0,1,10,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0
49,5,3,37401.0,1,0,8,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0
50,3,2,84906.0,0,0,9,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0
49,3,4,71128.0,1,0,10,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0
40,4,2,23661.0,1,0,9,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0
52,5,2,77622.0,0,2,8,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0
50,1,3,14188.0,0,0,9,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0
70,3,4,82623.0,0,0,9,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0
69,4,2,56129.0,0,1,9,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0
67,3,2,53863.0,0,1,8,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0
63,3,2,87771.0,0,1,9,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0
66,5,3,66334.0,0,1,9,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0
52,3,6,24163.0,1,1,9,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0
46,4,3,53204.0,1,1,8,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0
34,3,3,38872.0,1,0,9,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0
47,2,3,22212.0,1,0,9,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0
34,2,3,16248.0,1,0,8,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0
60,4,3,58646.0,0,1,9,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0
54,5,4,83664.0,1,1,9,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0
48,5,3,34596.0,1,0,9,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0
43,1,2,24594.0,1,0,9,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0
51,2,3,54690.0,1,1,9,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0
68,3,2,39898.0,0,1,9,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0
62,3,2,19740.0,0,1,9,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0
68,3,4,70044.0,0,1,9,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0
38,2,3,35684.0,1,0,8,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0
71,4,2,47352.0,0,1,9,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0
55,3,2,27943.0,1,1,9,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0
50,5,3,29791.0,1,0,8,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0
33,5,6,33996.0,0,0,9,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0
53,5,6,48240.0,0,0,10,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0
50,5,3,57091.0,0,1,10,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0
51,3,2,74538.0,0,0,9,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0
59,3,3,80124.0,0,0,8,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0
35,5,6,42000.0,0,0,9,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0
67,2,4,41769.0,0,1,9,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0
32,2,3,24683.0,1,0,8,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0
44,2,4,21282.0,1,0,8,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0
50,4,3,37787.0,1,0,9,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0
43,1,2,24594.0,1,0,9,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0
